,Packet Length,Trading Symbol,Sequence Number,Timestamp,LTP,LTQ,Volume,Bid Price,Bid Quantity,Ask Price,Ask Quantity,Open Interest,Previous Close Price,Previous Open Interest,Underlying,Expiry Date,Strike Price,Type,Expiry Date Time,TTM,Change,Percentage Change,Change in Open Interest,Percentage Change in Open Interest
1354,124,MAINIDX31AUG23XX,324821,Tue Jul 04 17:49:41  2023,18717.0,350,350,18717.0,250,18718.0,150,749250,626.5,57250,MAINIDX,2023-08-31,,XX,2023-08-31 15:30:00,0.158637853585775,18090.5,2887.5498802873103,692000,1208.7336244541484
1355,124,FINANCIALS04JUL2320300CE,324822,Tue Jul 04 17:49:41  2023,0.85,0,0,0.85,17200,0.9,6880,693520,6274.0,251840,FINANCIALS,2023-07-04,20300,CE,2023-07-04 15:30:00,-0.00026625600326610855,-6273.15,-99.98645202422696,441680,175.38119440914866
1356,124,ALLBANKS27JUL2341600PE,324823,Tue Jul 04 17:49:41  2023,57.35,50,50,57.05,750,57.8,25,18100,62.75,7350,ALLBANKS,2023-07-27,41600,PE,2023-07-27 15:30:00,0.06274744262687089,-5.399999999999999,-8.605577689243026,10750,146.25850340136054
1357,124,ALLBANKS06JUL2341800CE,324824,Tue Jul 04 17:49:41  2023,2281.0,0,0,2259.85,100,2285.4,100,3150,63.0,5325,ALLBANKS,2023-07-06,41800,CE,2023-07-06 15:30:00,0.005213196051528412,2218.0,3520.634920634921,-2175,-40.845070422535215
1358,124,MAINIDX27JUL2323000PE,324825,Tue Jul 04 17:49:41  2023,4319.0,0,0,4319.0,0,4319.0,0,0,63.0,6300,MAINIDX,2023-07-27,23000,PE,2023-07-27 15:30:00,0.06274744262687089,4256.0,6755.555555555556,-6300,-100.0
1359,124,ALLBANKS31AUG2344000CE,324826,Tue Jul 04 17:49:41  2023,1019.8,0,0,1007.95,45,1013.8,45,59610,63.0,6855,ALLBANKS,2023-08-31,44000,CE,2023-08-31 15:30:00,0.158637853585775,956.8,1518.7301587301586,52755,769.5842450765864
1360,124,MAINIDX27JUL2320000CE,324827,Tue Jul 04 17:49:41  2023,4.65,0,0,4.55,3550,4.65,1800,1413100,630.0,56850,MAINIDX,2023-07-27,20000,CE,2023-07-27 15:30:00,0.06274744262687089,-625.35,-99.26190476190476,1356250,2385.664028144239
1361,124,MAINIDX13JUL2318700CE,324828,Tue Jul 04 17:49:41  2023,84.2,4200,4200,84.4,300,84.65,550,341950,630.5,64950,MAINIDX,2023-07-13,18700,CE,2023-07-13 15:30:00,0.024391278243309236,-546.3,-86.64551942902457,277000,426.48190916089305
1362,124,MAINIDX27JUL2318600PE,324829,Tue Jul 04 17:49:41  2023,176.0,16400,16400,176.0,550,176.25,150,1369050,630.5,70150,MAINIDX,2023-07-27,18600,PE,2023-07-27 15:30:00,0.06274744262687089,-454.5,-72.08564631245044,1298900,1851.6037063435494
1363,124,ALLBANKS20JUL2344000CE,324830,Tue Jul 04 17:49:41  2023,562.35,200,200,567.4,25,573.65,100,25150,63.25,4875,ALLBANKS,2023-07-20,44000,CE,2023-07-20 15:30:00,0.04356936043509006,499.1,789.0909090909091,20275,415.8974358974359
1364,124,ALLBANKS06JUL2340000CE,324831,Tue Jul 04 17:49:41  2023,4040.0,0,0,4039.8,25,4121.25,250,2975,63.5,6425,ALLBANKS,2023-07-06,40000,CE,2023-07-06 15:30:00,0.005213196051528412,3976.5,6262.204724409449,-3450,-53.69649805447471
1365,124,ALLBANKS06JUL2345600PE,324832,Tue Jul 04 17:49:41  2023,1796.4,0,0,1527.85,125,1541.85,50,0,636.25,8625,ALLBANKS,2023-07-06,45600,PE,2023-07-06 15:30:00,0.005213196051528412,1160.15,182.34184675834973,-8625,-100.0
1366,124,ALLBANKS06JUL2342100CE,324833,Tue Jul 04 17:49:41  2023,1919.5,0,0,1932.15,750,2043.95,75,1725,636.75,9900,ALLBANKS,2023-07-06,42100,CE,2023-07-06 15:30:00,0.005213196051528412,1282.75,201.45268943855515,-8175,-82.57575757575758
1367,124,FINANCIALS04JUL2321500CE,324834,Tue Jul 04 17:49:41  2023,0.35,80,80,0.3,52160,0.35,16320,256240,6368.8,169800,FINANCIALS,2023-07-04,21500,CE,2023-07-04 15:30:00,-0.00026625600326610855,-6368.45,-99.99450445923878,86440,50.90694935217903
1368,124,FINANCIALS04JUL2321000CE,324835,Tue Jul 04 17:49:41  2023,0.5,0,0,0.45,11680,0.5,13200,233600,6387.2,146840,FINANCIALS,2023-07-04,21000,CE,2023-07-04 15:30:00,-0.00026625600326610855,-6386.7,-99.99217184368737,86760,59.08471806047398
1369,124,MAINIDX31AUG2320150CE,324836,Tue Jul 04 17:49:41  2023,56.4,0,0,56.4,0,56.4,0,0,64.0,2900,MAINIDX,2023-08-31,20150,CE,2023-08-31 15:30:00,0.158637853585775,-7.600000000000001,-11.875000000000002,-2900,-100.0
1370,124,MAINIDX28SEP2318700CE,324837,Tue Jul 04 17:49:41  2023,447.0,0,0,442.05,50,449.9,50,2550,64.0,5000,MAINIDX,2023-09-28,18700,CE,2023-09-28 15:30:00,0.23535018235289829,383.0,598.4375,-2450,-49.0
1371,124,MAINIDX27JUL2316700CE,324838,Tue Jul 04 17:49:41  2023,1863.75,0,0,1919.15,150,1931.4,200,18850,64.0,5200,MAINIDX,2023-07-27,16700,CE,2023-07-27 15:30:00,0.06274744262687089,1799.75,2812.109375,13650,262.5
1372,124,FINANCIALS04JUL2320500PE,324839,Tue Jul 04 17:49:41  2023,1077.4,0,0,1058.5,1800,1111.75,400,0,64.0,7920,FINANCIALS,2023-07-04,20500,PE,2023-07-04 15:30:00,-0.00026625600326610855,1013.4000000000001,1583.4375000000002,-7920,-100.0
1373,124,MAINIDX20JUL2318250CE,324840,Tue Jul 04 17:49:41  2023,422.95,0,0,415.2,50,478.85,50,1300,64.5,6600,MAINIDX,2023-07-20,18250,CE,2023-07-20 15:30:00,0.04356936043509006,358.45,555.7364341085271,-5300,-80.3030303030303
1374,124,MAINIDX27JUL2319150CE,324841,Tue Jul 04 17:49:41  2023,24.4,0,0,24.45,50,24.55,150,160000,645.0,17250,MAINIDX,2023-07-27,19150,CE,2023-07-27 15:30:00,0.06274744262687089,-620.6,-96.2170542635659,142750,827.536231884058
1375,124,MAINIDX06JUL2318950PE,324842,Tue Jul 04 17:49:41  2023,375.85,0,0,376.2,450,377.9,1000,7100,649.5,39600,MAINIDX,2023-07-06,18950,PE,2023-07-06 15:30:00,0.005213196051528412,-273.65,-42.132409545804464,-32500,-82.07070707070707
1376,124,MAINIDX28SEP2318650PE,324843,Tue Jul 04 17:49:41  2023,327.8,0,0,320.1,600,322.75,50,4250,6.5,2450,MAINIDX,2023-09-28,18650,PE,2023-09-28 15:30:00,0.23535018235289829,321.3,4943.076923076923,1800,73.46938775510205
1377,124,MAINIDX03AUG2318600CE,324844,Tue Jul 04 17:49:41  2023,425.55,0,0,241.35,300,260.55,100,0,6.5,4000,MAINIDX,2023-08-03,18600,CE,2023-08-03 15:30:00,0.08192552481865172,419.05,6446.923076923078,-4000,-100.0
1378,124,ALLBANKS06JUL2340500CE,324845,Tue Jul 04 17:49:41  2023,3551.0,0,0,3546.4,50,3615.05,125,2150,65.0,6200,ALLBANKS,2023-07-06,40500,CE,2023-07-06 15:30:00,0.005213196051528412,3486.0,5363.076923076923,-4050,-65.32258064516128
1379,124,MAINIDX27JUL2317300PE,324846,Tue Jul 04 17:49:41  2023,11.3,0,0,11.2,850,11.3,1150,714100,654.5,19150,MAINIDX,2023-07-27,17300,PE,2023-07-27 15:30:00,0.06274744262687089,-643.2,-98.2734912146677,694950,3628.981723237598
1380,124,MAINIDX27JUL2317350CE,324847,Tue Jul 04 17:49:41  2023,1387.75,0,0,1281.84,450,1300.15,200,0,65.5,5700,MAINIDX,2023-07-27,17350,CE,2023-07-27 15:30:00,0.06274744262687089,1322.25,2018.7022900763359,-5700,-100.0
1381,124,MAINIDX27JUL2319300PE,324848,Tue Jul 04 17:49:41  2023,701.0,0,0,664.35,50,672.8,50,8800,65.5,9250,MAINIDX,2023-07-27,19300,PE,2023-07-27 15:30:00,0.06274744262687089,635.5,970.2290076335878,-450,-4.864864864864865
1382,124,MAINIDX27JUL2317750CE,324849,Tue Jul 04 17:49:41  2023,897.0,0,0,899.55,50,911.85,400,0,66.0,7150,MAINIDX,2023-07-27,17750,CE,2023-07-27 15:30:00,0.06274744262687089,831.0,1259.0909090909092,-7150,-100.0
1383,124,FINANCIALS04JUL2319500CE,324850,Tue Jul 04 17:49:41  2023,44.05,118880,118880,44.15,160,44.25,800,3840640,6605.2,770280,FINANCIALS,2023-07-04,19500,CE,2023-07-04 15:30:00,-0.00026625600326610855,-6561.15,-99.33310119299945,3070360,398.6031053642831
1384,124,MAINIDX06JUL2318100PE,324851,Tue Jul 04 17:49:41  2023,5.55,67550,67550,5.55,11800,5.6,18100,3920300,6623.0,297100,MAINIDX,2023-07-06,18100,PE,2023-07-06 15:30:00,0.005213196051528412,-6617.45,-99.91620111731844,3623200,1219.5220464490071
1385,124,ALLBANKS27JUL2345500PE,324852,Tue Jul 04 17:49:41  2023,1455.0,0,0,1452.15,25,1463.05,50,47525,66.25,5125,ALLBANKS,2023-07-27,45500,PE,2023-07-27 15:30:00,0.06274744262687089,1388.75,2096.2264150943397,42400,827.3170731707318
1386,124,ALLBANKS27JUL2339700PE,324853,Tue Jul 04 17:49:41  2023,22.1,0,0,20.75,25,22.35,25,1750,66.5,1425,ALLBANKS,2023-07-27,39700,PE,2023-07-27 15:30:00,0.06274744262687089,-44.4,-66.76691729323309,325,22.807017543859647
1387,124,MAINIDX20JUL2319100PE,324854,Tue Jul 04 17:49:41  2023,499.65,0,0,485.65,4850,503.35,100,4250,66.5,2150,MAINIDX,2023-07-20,19100,PE,2023-07-20 15:30:00,0.04356936043509006,433.15,651.3533834586466,2100,97.67441860465115
1388,124,MAINIDX27JUL2316500CE,324855,Tue Jul 04 17:49:41  2023,2122.0,50,50,2124.0,50,2125.0,50,186000,66.5,6200,MAINIDX,2023-07-27,16500,CE,2023-07-27 15:30:00,0.06274744262687089,2055.5,3090.9774436090224,179800,2900.0
1389,124,MAINIDX31AUG2318650CE,324856,Tue Jul 04 17:49:41  2023,328.9,0,0,331.5,100,347.55,50,5800,66.5,7000,MAINIDX,2023-08-31,18650,CE,2023-08-31 15:30:00,0.158637853585775,262.4,394.58646616541347,-1200,-17.142857142857142
1390,124,ALLBANKS31AUG2345000CE,324857,Tue Jul 04 17:49:41  2023,530.29,75,75,530.9,30,534.2,45,72420,66.6,4455,ALLBANKS,2023-08-31,45000,CE,2023-08-31 15:30:00,0.158637853585775,463.68999999999994,696.2312312312312,67965,1525.5892255892256
1391,124,MAINIDX27JUL2319350CE,324858,Tue Jul 04 17:49:41  2023,9.44,0,0,9.5,3150,9.6,2150,71850,666.5,31500,MAINIDX,2023-07-27,19350,CE,2023-07-27 15:30:00,0.06274744262687089,-657.06,-98.58364591147786,40350,128.09523809523807
1392,124,MAINIDX06JUL2318400PE,324859,Tue Jul 04 17:49:41  2023,31.7,176000,176000,31.7,3500,31.75,450,5439450,6666.0,753300,MAINIDX,2023-07-06,18400,PE,2023-07-06 15:30:00,0.005213196051528412,-6634.3,-99.52445244524452,4686150,622.0828355236957
1393,124,ALLBANKS20JUL2344000PE,324860,Tue Jul 04 17:49:41  2023,438.0,175,175,432.95,200,436.45,650,15550,66.75,4625,ALLBANKS,2023-07-20,44000,PE,2023-07-20 15:30:00,0.04356936043509006,371.25,556.1797752808989,10925,236.2162162162162
1394,124,ALLBANKS06JUL2341900CE,324861,Tue Jul 04 17:49:41  2023,2113.0,0,0,2155.69,100,2208.0,100,5525,66.75,6825,ALLBANKS,2023-07-06,41900,CE,2023-07-06 15:30:00,0.005213196051528412,2046.25,3065.5430711610484,-1300,-19.047619047619047
1395,124,ALLBANKS06JUL2343600CE,324862,Tue Jul 04 17:49:41  2023,582.15,13800,13800,582.7,100,584.0,125,203500,668.25,50425,ALLBANKS,2023-07-06,43600,CE,2023-07-06 15:30:00,0.005213196051528412,-86.10000000000002,-12.884399551066222,153075,303.56965790778384
1396,124,MAINIDX27JUL2322000PE,324863,Tue Jul 04 17:49:41  2023,3330.15,50,50,3326.4,50,3338.4,50,375050,67.0,7650,MAINIDX,2023-07-27,22000,PE,2023-07-27 15:30:00,0.06274744262687089,3263.15,4870.373134328359,367400,4802.614379084967
1397,124,FINANCIALS04JUL2320400PE,324864,Tue Jul 04 17:49:41  2023,923.8,0,0,957.85,2600,1007.4,2600,0,67.2,8680,FINANCIALS,2023-07-04,20400,PE,2023-07-04 15:30:00,-0.00026625600326610855,856.5999999999999,1274.7023809523807,-8680,-100.0
1398,124,MAINIDX27JUL2318200PE,324865,Tue Jul 04 17:49:41  2023,68.5,1950,1950,68.25,1050,68.5,1100,2994450,672.0,58600,MAINIDX,2023-07-27,18200,PE,2023-07-27 15:30:00,0.06274744262687089,-603.5,-89.80654761904762,2935850,5009.982935153584
1399,124,MIDCAP05JUL238000PE,324866,Tue Jul 04 17:49:41  2023,122.85,0,0,113.25,75,120.2,75,0,6.75,75,MIDCAP,2023-07-05,8000,PE,2023-07-05 15:30:00,0.002473470024131152,116.1,1720.0,-75,-100.0
1400,124,MAINIDX13JUL2319200PE,324867,Tue Jul 04 17:49:41  2023,616.7,0,0,598.54,3500,608.35,150,2900,67.5,10500,MAINIDX,2023-07-13,19200,PE,2023-07-13 15:30:00,0.024391278243309236,549.2,813.6296296296298,-7600,-72.38095238095238
1401,124,ALLBANKS06JUL2344000CE,324868,Tue Jul 04 17:49:41  2023,310.35,259100,259100,309.89,25,310.45,100,6960275,6767.25,1121050,ALLBANKS,2023-07-06,44000,CE,2023-07-06 15:30:00,0.005213196051528412,-6456.9,-95.4139421478444,5839225,520.8710583827661
1402,124,FINANCIALS04JUL2320800CE,324869,Tue Jul 04 17:49:41  2023,0.65,0,0,0.6,13320,0.65,12280,713520,6796.0,173920,FINANCIALS,2023-07-04,20800,CE,2023-07-04 15:30:00,-0.00026625600326610855,-6795.35,-99.99043555032372,539600,310.25758969641214
1403,124,MAINIDX31AUG2318000CE,324870,Tue Jul 04 17:49:41  2023,806.6,0,0,801.4,50,806.0,200,306650,68.0,8400,MAINIDX,2023-08-31,18000,CE,2023-08-31 15:30:00,0.158637853585775,738.6,1086.1764705882354,298250,3550.595238095238
1404,124,ALLBANKS06JUL2341600CE,324871,Tue Jul 04 17:49:41  2023,2483.8,0,0,2455.9,125,2520.75,200,0,68.25,6825,ALLBANKS,2023-07-06,41600,CE,2023-07-06 15:30:00,0.005213196051528412,2415.55,3539.2673992674,-6825,-100.0
1405,124,FINANCIALS11JUL2319600PE,324872,Tue Jul 04 17:49:41  2023,266.14,0,0,225.35,400,250.35,320,5480,68.4,5840,FINANCIALS,2023-07-11,19600,PE,2023-07-11 15:30:00,0.018911826188514714,197.73999999999998,289.09356725146193,-360,-6.164383561643835
1406,124,MAINIDX27JUL2317950CE,324873,Tue Jul 04 17:49:41  2023,708.2,0,0,715.4,150,726.75,50,30750,68.5,7300,MAINIDX,2023-07-27,17950,CE,2023-07-27 15:30:00,0.06274744262687089,639.7,933.8686131386861,23450,321.2328767123288
1407,124,MAINIDX27JUL2319250PE,324874,Tue Jul 04 17:49:41  2023,697.5,0,0,617.7,50,641.5,50,0,68.5,8900,MAINIDX,2023-07-27,19250,PE,2023-07-27 15:30:00,0.06274744262687089,629.0,918.2481751824816,-8900,-100.0
1408,124,ALLBANKS27JUL2345100PE,324875,Tue Jul 04 17:49:41  2023,1136.3,0,0,1131.7,100,1154.9,50,10575,68.75,4600,ALLBANKS,2023-07-27,45100,PE,2023-07-27 15:30:00,0.06274744262687089,1067.55,1552.8,5975,129.8913043478261
1409,124,ALLBANKS27JUL2343200CE,324876,Tue Jul 04 17:49:41  2023,1182.0,0,0,1183.95,25,1200.0,25,21375,68.75,4925,ALLBANKS,2023-07-27,43200,CE,2023-07-27 15:30:00,0.06274744262687089,1113.25,1619.2727272727273,16450,334.01015228426394
1410,124,ALLBANKS27JUL2342500CE,324877,Tue Jul 04 17:49:41  2023,1734.9,0,0,1758.45,25,1769.0,200,73350,69.0,5150,ALLBANKS,2023-07-27,42500,CE,2023-07-27 15:30:00,0.06274744262687089,1665.9,2414.347826086957,68200,1324.2718446601941
1411,124,ALLBANKS06JUL2348500CE,324878,Tue Jul 04 17:49:41  2023,3.6,150,150,3.6,775,3.65,75,309050,693.75,54075,ALLBANKS,2023-07-06,48500,CE,2023-07-06 15:30:00,0.005213196051528412,-690.15,-99.48108108108109,254975,471.5210355987055
1412,124,MAINIDX27JUL2317550CE,324879,Tue Jul 04 17:49:41  2023,1103.59,0,0,1090.45,50,1102.45,500,8850,69.5,6800,MAINIDX,2023-07-27,17550,CE,2023-07-27 15:30:00,0.06274744262687089,1034.09,1487.8992805755395,2050,30.14705882352941
1413,124,ALLBANKS27JUL2343400CE,324880,Tue Jul 04 17:49:41  2023,1041.65,0,0,1033.45,50,1051.09,100,23350,69.75,5025,ALLBANKS,2023-07-27,43400,CE,2023-07-27 15:30:00,0.06274744262687089,971.9000000000001,1393.4050179211472,18325,364.67661691542287
1414,124,ALLBANKS06JUL2345300PE,324881,Tue Jul 04 17:49:41  2023,1252.65,0,0,1238.65,25,1246.0,150,2075,699.5,12125,ALLBANKS,2023-07-06,45300,PE,2023-07-06 15:30:00,0.005213196051528412,553.1500000000001,79.07791279485348,-10050,-82.88659793814433
1415,124,MAINIDX27JUL2316500PE,324882,Tue Jul 04 17:49:41  2023,5.2,50,50,5.09,850,5.15,200,1017400,699.5,32300,MAINIDX,2023-07-27,16500,PE,2023-07-27 15:30:00,0.06274744262687089,-694.3,-99.2566118656183,985100,3049.84520123839
1416,124,MAINIDX06JUL2319400CE,324883,Tue Jul 04 17:49:41  2023,1.7,50,50,1.65,48700,1.7,56900,986550,6999.5,318200,MAINIDX,2023-07-06,19400,CE,2023-07-06 15:30:00,0.005213196051528412,-6997.8,-99.9757125508965,668350,210.04085480829667
1417,124,MAINIDX31AUG2318450PE,324884,Tue Jul 04 17:49:41  2023,195.2,1500,1500,192.55,100,195.1,50,13300,70.0,5500,MAINIDX,2023-08-31,18450,PE,2023-08-31 15:30:00,0.158637853585775,125.19999999999999,178.85714285714286,7800,141.8181818181818
1418,124,FINANCIALS29AUG23XX,324885,Tue Jul 04 17:49:41  2023,19508.75,0,0,19475.05,4280,19566.45,40,920,70.0,6040,FINANCIALS,2023-08-29,,XX,2023-08-29 15:30:00,0.15315840153098048,19438.75,27769.642857142855,-5120,-84.76821192052981
1419,124,ALLBANKS27JUL2339600PE,324886,Tue Jul 04 17:49:41  2023,22.75,0,0,22.6,900,22.8,25,6550,70.0,6125,ALLBANKS,2023-07-27,39600,PE,2023-07-27 15:30:00,0.06274744262687089,-47.25,-67.5,425,6.938775510204081
1420,124,MAINIDX31AUG2318250PE,324887,Tue Jul 04 17:49:41  2023,140.44,0,0,137.3,50,139.75,50,16050,70.0,6800,MAINIDX,2023-08-31,18250,PE,2023-08-31 15:30:00,0.158637853585775,70.44,100.62857142857142,9250,136.02941176470588
1421,124,ALLBANKS27JUL2337600PE,324888,Tue Jul 04 17:49:41  2023,12.0,0,0,8.15,625,14.3,150,900,70.0,825,ALLBANKS,2023-07-27,37600,PE,2023-07-27 15:30:00,0.06274744262687089,-58.0,-82.85714285714286,75,9.090909090909092
1422,124,ALLBANKS27JUL2340800PE,324889,Tue Jul 04 17:49:41  2023,33.35,0,0,33.4,25,38.2,25,7300,70.25,2900,ALLBANKS,2023-07-27,40800,PE,2023-07-27 15:30:00,0.06274744262687089,-36.9,-52.52669039145908,4400,151.72413793103448
1423,124,ALLBANKS06JUL2346200PE,324890,Tue Jul 04 17:49:41  2023,2144.69,0,0,2059.19,75,2166.3,25,0,70.25,6975,ALLBANKS,2023-07-06,46200,PE,2023-07-06 15:30:00,0.005213196051528412,2074.44,2952.9395017793595,-6975,-100.0
1424,124,FINANCIALS04JUL2318300CE,324891,Tue Jul 04 17:49:41  2023,1077.5,0,0,1111.55,40,1135.0,240,10000,70.4,8120,FINANCIALS,2023-07-04,18300,CE,2023-07-04 15:30:00,-0.00026625600326610855,1007.1,1430.5397727272727,1880,23.15270935960591
1425,124,ALLBANKS31AUG2347000CE,324892,Tue Jul 04 17:49:41  2023,93.0,0,0,91.0,45,94.2,15,56085,70.5,4905,ALLBANKS,2023-08-31,47000,CE,2023-08-31 15:30:00,0.158637853585775,22.5,31.914893617021278,51180,1043.4250764525993
1426,124,ALLBANKS27JUL2340100PE,324893,Tue Jul 04 17:49:41  2023,27.0,0,0,24.65,25,29.6,25,4250,70.5,525,ALLBANKS,2023-07-27,40100,PE,2023-07-27 15:30:00,0.06274744262687089,-43.5,-61.702127659574465,3725,709.5238095238095
1427,124,MAINIDX20JUL2319050PE,324894,Tue Jul 04 17:49:41  2023,496.1,0,0,422.65,150,553.75,150,800,70.5,5300,MAINIDX,2023-07-20,19050,PE,2023-07-20 15:30:00,0.04356936043509006,425.6,603.6879432624114,-4500,-84.90566037735849
1428,124,ALLBANKS13JUL2343400CE,324895,Tue Jul 04 17:49:41  2023,850.5,0,0,868.75,25,877.85,50,2525,71.0,7075,ALLBANKS,2023-07-13,43400,CE,2023-07-13 15:30:00,0.024391278243309236,779.5,1097.887323943662,-4550,-64.31095406360424
1429,124,FINANCIALS11JUL2319200CE,324896,Tue Jul 04 17:49:41  2023,306.35,0,0,304.45,40,313.1,40,1440,71.2,4960,FINANCIALS,2023-07-11,19200,CE,2023-07-11 15:30:00,0.018911826188514714,235.15000000000003,330.26685393258435,-3520,-70.96774193548387
1430,124,FINANCIALS04JUL2319150CE,324897,Tue Jul 04 17:49:41  2023,274.89,40,40,278.0,40,279.35,400,14000,714.0,24000,FINANCIALS,2023-07-04,19150,CE,2023-07-04 15:30:00,-0.00026625600326610855,-439.11,-61.5,-10000,-41.66666666666667
1431,124,MAINIDX27JUL2317800PE,324898,Tue Jul 04 17:49:41  2023,25.75,1150,1150,25.5,3800,25.65,300,1263700,714.0,54850,MAINIDX,2023-07-27,17800,PE,2023-07-27 15:30:00,0.06274744262687089,-688.25,-96.3935574229692,1208850,2203.9197812215134
1432,124,ALLBANKS27JUL2340700PE,324899,Tue Jul 04 17:49:41  2023,33.85,0,0,31.1,25,35.95,25,2100,71.5,1500,ALLBANKS,2023-07-27,40700,PE,2023-07-27 15:30:00,0.06274744262687089,-37.65,-52.65734265734265,600,40.0
1433,124,MAINIDX31AUG2318350PE,324900,Tue Jul 04 17:49:41  2023,171.5,0,0,162.8,50,165.35,50,13950,71.5,4750,MAINIDX,2023-08-31,18350,PE,2023-08-31 15:30:00,0.158637853585775,100.0,139.86013986013987,9200,193.68421052631578
1434,124,MAINIDX27JUL2319450PE,324901,Tue Jul 04 17:49:41  2023,832.0,0,0,804.7,450,820.2,150,0,71.5,6850,MAINIDX,2023-07-27,19450,PE,2023-07-27 15:30:00,0.06274744262687089,760.5,1063.6363636363637,-6850,-100.0
1435,124,FINANCIALS04JUL2318400CE,324902,Tue Jul 04 17:49:41  2023,999.15,0,0,1013.1,200,1031.5,200,17440,71.6,10480,FINANCIALS,2023-07-04,18400,CE,2023-07-04 15:30:00,-0.00026625600326610855,927.55,1295.4608938547487,6960,66.41221374045801
1436,124,MAINIDX27JUL2318800CE,324903,Tue Jul 04 17:49:41  2023,114.5,4450,4450,114.25,300,114.45,550,1630300,717.5,82300,MAINIDX,2023-07-27,18800,CE,2023-07-27 15:30:00,0.06274744262687089,-603.0,-84.0418118466899,1548000,1880.9234507897934
1437,124,ALLBANKS31AUG2343400PE,324904,Tue Jul 04 17:49:41  2023,657.5,0,0,531.45,15,643.85,375,0,7.2,2220,ALLBANKS,2023-08-31,43400,PE,2023-08-31 15:30:00,0.158637853585775,650.3,9031.944444444443,-2220,-100.0
1438,124,ALLBANKS27JUL2343100CE,324905,Tue Jul 04 17:49:41  2023,1258.34,25,25,1261.45,125,1266.09,125,18175,72.0,4375,ALLBANKS,2023-07-27,43100,CE,2023-07-27 15:30:00,0.06274744262687089,1186.34,1647.6944444444441,13800,315.42857142857144
1439,124,ALLBANKS13JUL2344600PE,324906,Tue Jul 04 17:49:41  2023,677.45,0,0,677.5,25,685.2,50,2450,72.0,7575,ALLBANKS,2023-07-13,44600,PE,2023-07-13 15:30:00,0.024391278243309236,605.45,840.9027777777778,-5125,-67.65676567656766
1440,124,MAINIDX31AUG2319500PE,324907,Tue Jul 04 17:49:41  2023,811.9,0,0,810.0,50,812.45,100,57500,72.0,8050,MAINIDX,2023-08-31,19500,PE,2023-08-31 15:30:00,0.158637853585775,739.9,1027.638888888889,49450,614.2857142857143
1441,124,MAINIDX06JUL2317950CE,324908,Tue Jul 04 17:49:41  2023,617.2,0,0,627.79,200,630.25,100,5250,720.5,15100,MAINIDX,2023-07-06,17950,CE,2023-07-06 15:30:00,0.005213196051528412,-103.29999999999995,-14.33726578764746,-9850,-65.23178807947019
1442,124,ALLBANKS06JUL2345400PE,324909,Tue Jul 04 17:49:41  2023,1327.0,0,0,1337.8,75,1342.2,50,2025,724.25,15000,ALLBANKS,2023-07-06,45400,PE,2023-07-06 15:30:00,0.005213196051528412,602.75,83.22402485329651,-12975,-86.5
1443,124,MAINIDX31AUG2318650PE,324910,Tue Jul 04 17:49:41  2023,267.89,50,50,263.75,100,267.6,100,8750,72.5,4800,MAINIDX,2023-08-31,18650,PE,2023-08-31 15:30:00,0.158637853585775,195.39,269.503448275862,3950,82.29166666666666
1444,124,MAINIDX20JUL2318100CE,324911,Tue Jul 04 17:49:41  2023,526.6,0,0,546.15,300,555.45,50,1900,72.5,4850,MAINIDX,2023-07-20,18100,CE,2023-07-20 15:30:00,0.04356936043509006,454.1,626.344827586207,-2950,-60.824742268041234
1445,124,MAINIDX27JUL2317850CE,324912,Tue Jul 04 17:49:41  2023,820.0,0,0,806.4,50,815.05,50,26500,72.5,5350,MAINIDX,2023-07-27,17850,CE,2023-07-27 15:30:00,0.06274744262687089,747.5,1031.0344827586207,21150,395.3271028037383
1446,124,ALLBANKS27JUL2343300CE,324913,Tue Jul 04 17:49:41  2023,1111.4,0,0,1107.05,50,1122.25,250,21375,72.75,5775,ALLBANKS,2023-07-27,43300,CE,2023-07-27 15:30:00,0.06274744262687089,1038.65,1427.6975945017182,15600,270.12987012987014
1447,124,MAINIDX06JUL2318500CE,324914,Tue Jul 04 17:49:41  2023,134.6,185550,185550,134.05,50,134.15,100,10278500,7279.5,1088450,MAINIDX,2023-07-06,18500,CE,2023-07-06 15:30:00,0.005213196051528412,-7144.9,-98.15097190741122,9190050,844.3244981395562
1448,124,MAINIDX13JUL2318600CE,324915,Tue Jul 04 17:49:41  2023,132.55,2050,2050,132.55,50,132.85,100,470700,729.0,79950,MAINIDX,2023-07-13,18600,CE,2023-07-13 15:30:00,0.024391278243309236,-596.45,-81.81755829903979,390750,488.7429643527205
1449,124,MAINIDX06JUL2318500PE,324916,Tue Jul 04 17:49:41  2023,57.95,335100,335100,57.95,1350,58.05,450,13667700,7299.0,1492150,MAINIDX,2023-07-06,18500,PE,2023-07-06 15:30:00,0.005213196051528412,-7241.05,-99.2060556240581,12175550,815.9735951479408
1450,124,MAINIDX28DEC2323000CE,324917,Tue Jul 04 17:49:41  2023,64.15,0,0,64.15,0,64.15,0,0,73.0,3100,MAINIDX,2023-12-28,23000,CE,2023-12-28 15:30:00,0.484665250846049,-8.849999999999994,-12.123287671232868,-3100,-100.0
1451,124,MAINIDX27JUL2316600CE,324918,Tue Jul 04 17:49:41  2023,2016.55,0,0,2022.3,100,2040.1,500,5400,73.0,7250,MAINIDX,2023-07-27,16600,CE,2023-07-27 15:30:00,0.06274744262687089,1943.55,2662.3972602739727,-1850,-25.517241379310345
